HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg,Command
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model Qwen/Qwen3-235B-A22B-FP8 --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model Qwen/Qwen3-235B-A22B-FP8 --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b60,vllm,0.12.0,agg,PASS,,uv run aiconfigurator cli default --model Qwen/Qwen3-30B-A3B --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,b60,vllm,0.12.0,disagg,PASS,,uv run aiconfigurator cli default --model Qwen/Qwen3-30B-A3B --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model Qwen/Qwen3-30B-A3B-FP8 --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model Qwen/Qwen3-30B-A3B-FP8 --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B,Qwen3ForCausalLM,b60,vllm,0.12.0,agg,PASS,,uv run aiconfigurator cli default --model Qwen/Qwen3-32B --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B,Qwen3ForCausalLM,b60,vllm,0.12.0,disagg,PASS,,uv run aiconfigurator cli default --model Qwen/Qwen3-32B --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model Qwen/Qwen3-32B-FP8 --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model Qwen/Qwen3-32B-FP8 --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 820, in run_single_test\n    python_pareto_df = SupportMatrix._run_mode(\n                       ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 710, in _run_mode\n    task_config = SupportMatrix._create_task_config(\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 696, in _create_task_config\n    return TaskConfig(**task_config_kwargs)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 1090, in validate\n    _validate_worker_config(\n  File ""src/aiconfigurator/sdk/task.py"", line 1049, in _validate_worker_config\n    _supported_or_raise(""gemm"", gemm_mode, supported, system_name, backend_version)\n  File ""src/aiconfigurator/sdk/task.py"", line 977, in _supported_or_raise\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model Qwen/Qwen3-32B-FP8-Static-PerTensor --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 820, in run_single_test\n    python_pareto_df = SupportMatrix._run_mode(\n                       ^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 710, in _run_mode\n    task_config = SupportMatrix._create_task_config(\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""tools/support_matrix/support_matrix.py"", line 696, in _create_task_config\n    return TaskConfig(**task_config_kwargs)\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 912, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 1094, in validate\n    _validate_worker_config(\n  File ""src/aiconfigurator/sdk/task.py"", line 1049, in _validate_worker_config\n    _supported_or_raise(""gemm"", gemm_mode, supported, system_name, backend_version)\n  File ""src/aiconfigurator/sdk/task.py"", line 977, in _supported_or_raise\n    raise exc_type(\nValueError: Unsupported gemm quant mode 'fp8_static' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']\n",uv run aiconfigurator cli default --model Qwen/Qwen3-32B-FP8-Static-PerTensor --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-8B,Qwen3ForCausalLM,b60,vllm,0.12.0,agg,PASS,,uv run aiconfigurator cli default --model Qwen/Qwen3-8B --total-gpus 4 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 1500.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-8B,Qwen3ForCausalLM,b60,vllm,0.12.0,disagg,PASS,,uv run aiconfigurator cli default --model Qwen/Qwen3-8B --total-gpus 4 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 1500.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (missing_moe_shape): vLLM 0.12.0 b60 SILICON replay needs MoE data for num_tokens=128.0, hidden_size=6144, inter_size=2560, topk=8, num_experts=160, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'; existing perf data has no matching silicon row and no b60 debug allocation source was available for recollection.",uv run aiconfigurator cli default --model Qwen/Qwen3-Coder-480B-A35B-Instruct --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3MoeForCausalLM,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (missing_moe_shape): vLLM 0.12.0 b60 SILICON replay needs MoE data for num_tokens=128, hidden_size=6144, inter_size=2560, topk=8, num_experts=160, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'; existing perf data has no matching silicon row and no b60 debug allocation source was available for recollection.",uv run aiconfigurator cli default --model Qwen/Qwen3-Coder-480B-A35B-Instruct --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (missing_context_attention_shape): vLLM 0.12.0 b60 SILICON replay needs context-attention data for b=1, s=128.0, prefix=128.0, n=3, n_kv=1, head_size=256, window_size=0, kvcache_quant_mode=<KVCacheQuantMode.bfloat16: QuantMapping(memory=2, compute=0, name='bfloat16')>, fmha_quant_mode=<FMHAQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>; existing perf data has no matching silicon row and no b60 debug allocation source was available for recollection.",uv run aiconfigurator cli default --model Qwen/Qwen3.5-27B --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3.5-27B,Qwen3_5ForConditionalGeneration,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (missing_context_attention_shape): vLLM 0.12.0 b60 SILICON replay needs context-attention data for b=1, s=128, prefix=128, n=3, n_kv=1, head_size=256, window_size=0, kvcache_quant_mode=<KVCacheQuantMode.bfloat16: QuantMapping(memory=2, compute=0, name='bfloat16')>, fmha_quant_mode=<FMHAQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>; existing perf data has no matching silicon row and no b60 debug allocation source was available for recollection.",uv run aiconfigurator cli default --model Qwen/Qwen3.5-27B --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (missing_moe_shape): vLLM 0.12.0 b60 SILICON replay needs MoE data for num_tokens=128.0, hidden_size=2048, inter_size=512, topk=8, num_experts=256, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'; existing perf data has no matching silicon row and no b60 debug allocation source was available for recollection.",uv run aiconfigurator cli default --model Qwen/Qwen3.5-35B-A3B --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3.5-35B-A3B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (missing_moe_shape): vLLM 0.12.0 b60 SILICON replay needs MoE data for num_tokens=128, hidden_size=2048, inter_size=512, topk=8, num_experts=256, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'; existing perf data has no matching silicon row and no b60 debug allocation source was available for recollection.",uv run aiconfigurator cli default --model Qwen/Qwen3.5-35B-A3B --total-gpus 32 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000.0 --tpot 50.0 --top-n 1 --no-color
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (missing_moe_shape): vLLM 0.12.0 b60 SILICON replay needs MoE data for num_tokens=128.0, hidden_size=4096, inter_size=1024, topk=10, num_experts=512, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'; existing perf data has no matching silicon row and no b60 debug allocation source was available for recollection.",uv run aiconfigurator cli default --model Qwen/Qwen3.5-397B-A17B --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
Qwen/Qwen3.5-397B-A17B,Qwen3_5MoeForConditionalGeneration,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (missing_moe_shape): vLLM 0.12.0 b60 SILICON replay needs MoE data for num_tokens=128, hidden_size=4096, inter_size=1024, topk=10, num_experts=512, moe_tp_size=8, moe_ep_size=1, quant_mode=<MoEQuantMode.bfloat16: QuantMapping(memory=2, compute=1, name='bfloat16')>, workload_distribution='power_law_1.2'; existing perf data has no matching silicon row and no b60 debug allocation source was available for recollection.",uv run aiconfigurator cli default --model Qwen/Qwen3.5-397B-A17B --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,b60,vllm,0.12.0,agg,PASS,,uv run aiconfigurator cli default --model XiaomiMiMo/MiMo-7B-Base --total-gpus 4 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 1500.0 --tpot 50.0 --top-n 1 --no-color
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,b60,vllm,0.12.0,disagg,PASS,,uv run aiconfigurator cli default --model XiaomiMiMo/MiMo-7B-Base --total-gpus 4 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 1500.0 --tpot 50.0 --top-n 1 --no-color
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model XiaomiMiMo/MiMo-V2-Flash --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model XiaomiMiMo/MiMo-V2-Flash --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
deepseek-ai/DeepSeek-R1,DeepseekV3ForCausalLM,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model deepseek-ai/DeepSeek-R1 --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
deepseek-ai/DeepSeek-R1,DeepseekV3ForCausalLM,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model deepseek-ai/DeepSeek-R1 --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model deepseek-ai/DeepSeek-V3 --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
deepseek-ai/DeepSeek-V3,DeepseekV3ForCausalLM,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model deepseek-ai/DeepSeek-V3 --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,b60,vllm,0.12.0,agg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model deepseek-ai/DeepSeek-V3.2 --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,b60,vllm,0.12.0,disagg,FRAMEWORK_INCOMPATIBLE,"Final best-effort FRAMEWORK_INCOMPATIBLE (unsupported_gemm_fp8_block): vLLM 0.12.0 on b60 supports gemm modes ['bfloat16', 'fp8']; replay fails validation with unsupported gemm quant mode 'fp8_block'.",uv run aiconfigurator cli default --model deepseek-ai/DeepSeek-V3.2 --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
deepseek-ai/DeepSeek-V4-Flash,DeepseekV4ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,CPU-verified deterministic hardware-incompatible: b60 does not support FP4 required by deepseek-ai/DeepSeek-V4-Flash,uv run aiconfigurator cli default --model deepseek-ai/DeepSeek-V4-Flash --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
deepseek-ai/DeepSeek-V4-Flash,DeepseekV4ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,CPU-verified deterministic hardware-incompatible: b60 does not support FP4 required by deepseek-ai/DeepSeek-V4-Flash,uv run aiconfigurator cli default --model deepseek-ai/DeepSeek-V4-Flash --total-gpus 128 --system b60 --backend vllm --backend-version 0.12.0 --database-mode SILICON --isl 256 --osl 256 --prefix 128 --ttft 2000000.0 --tpot 50000.0 --top-n 1 --no-color
